timestamp,query_name,label,api,complexity,repetition,response_time_ms,response_size_bytes,status_code
2026-06-26T11:02:54.657741,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,48,5.063,122,200
2026-06-26T11:02:54.662396,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,49,4.55,122,200
2026-06-26T11:02:54.666912,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,50,4.396,122,200
2026-06-26T11:02:54.672004,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,51,4.954,122,200
2026-06-26T11:02:54.678103,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,52,5.959,122,200
2026-06-26T11:02:54.684332,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,53,6.085,122,200
2026-06-26T11:02:54.689252,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,54,4.792,122,200
2026-06-26T11:02:54.694101,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,55,4.711,122,200
2026-06-26T11:02:54.698310,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,56,4.102,122,200
2026-06-26T11:02:54.702825,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,57,4.407,122,200
2026-06-26T11:02:54.708436,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,58,5.487,122,200
2026-06-26T11:02:54.715383,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,59,6.825,122,200
2026-06-26T11:02:54.720858,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,60,5.357,122,200
2026-06-26T11:02:54.726398,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,61,5.385,122,200
2026-06-26T11:02:54.732675,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,62,5.606,122,200
2026-06-26T11:02:54.738774,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,63,5.927,122,200
2026-06-26T11:02:54.743820,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,64,4.904,122,200
2026-06-26T11:02:54.749829,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,65,5.82,122,200
2026-06-26T11:02:54.756077,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,66,6.102,122,200
2026-06-26T11:02:54.761155,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,67,4.929,122,200
2026-06-26T11:02:54.767522,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,68,6.197,122,200
2026-06-26T11:02:54.773408,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,69,5.759,122,200
2026-06-26T11:02:54.778903,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,70,5.344,122,200
2026-06-26T11:02:54.785766,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,71,6.695,122,200
2026-06-26T11:02:54.790556,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,72,4.634,122,200
2026-06-26T11:02:54.795368,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,73,4.684,122,200
2026-06-26T11:02:54.802556,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,74,7.015,122,200
2026-06-26T11:02:54.807638,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,75,4.968,122,200
2026-06-26T11:02:54.812229,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,76,4.46,122,200
2026-06-26T11:02:54.817106,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,77,4.753,122,200
2026-06-26T11:02:54.822471,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,78,5.237,122,200
2026-06-26T11:02:54.827290,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,79,4.701,122,200
2026-06-26T11:02:54.833436,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,80,5.931,122,200
2026-06-26T11:02:54.838664,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,81,5.11,122,200
2026-06-26T11:02:54.843226,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,82,4.459,122,200
2026-06-26T11:02:54.847971,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,83,4.638,122,200
2026-06-26T11:02:54.853428,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,84,5.339,122,200
2026-06-26T11:02:54.858212,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,85,4.668,122,200
2026-06-26T11:02:54.863987,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,86,5.66,122,200
2026-06-26T11:02:54.869314,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,87,5.185,122,200
2026-06-26T11:02:54.874014,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,88,4.577,122,200
2026-06-26T11:02:54.878982,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,89,4.843,122,200
2026-06-26T11:02:54.884372,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,90,5.237,122,200
2026-06-26T11:02:54.888481,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,91,4.003,122,200
2026-06-26T11:02:54.893438,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,92,4.836,122,200
2026-06-26T11:02:54.899053,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,93,5.469,122,200
2026-06-26T11:02:54.904516,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,94,5.283,122,200
2026-06-26T11:02:54.909296,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,95,4.638,122,200
2026-06-26T11:02:54.915709,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,96,6.214,122,200
2026-06-26T11:02:54.923064,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,97,7.215,122,200
2026-06-26T11:02:54.928443,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,98,5.246,122,200
2026-06-26T11:02:54.935068,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,99,6.512,122,200
2026-06-26T11:02:54.939771,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,100,4.556,122,200
2026-06-26T11:02:54.942753,media_rest,Media - Buscar paises por regiao,REST,media,1,2.87,1729,200
2026-06-26T11:02:54.945363,media_rest,Media - Buscar paises por regiao,REST,media,2,2.508,1729,200
2026-06-26T11:02:54.948018,media_rest,Media - Buscar paises por regiao,REST,media,3,2.546,1729,200
2026-06-26T11:02:54.951152,media_rest,Media - Buscar paises por regiao,REST,media,4,3.036,1729,200
2026-06-26T11:02:54.953611,media_rest,Media - Buscar paises por regiao,REST,media,5,2.372,1729,200
2026-06-26T11:02:54.956203,media_rest,Media - Buscar paises por regiao,REST,media,6,2.5,1729,200
2026-06-26T11:02:54.958892,media_rest,Media - Buscar paises por regiao,REST,media,7,2.574,1729,200
2026-06-26T11:02:54.961912,media_rest,Media - Buscar paises por regiao,REST,media,8,2.915,1729,200
2026-06-26T11:02:54.964711,media_rest,Media - Buscar paises por regiao,REST,media,9,2.7,1729,200
2026-06-26T11:02:54.967531,media_rest,Media - Buscar paises por regiao,REST,media,10,2.723,1729,200
2026-06-26T11:02:54.971328,media_rest,Media - Buscar paises por regiao,REST,media,11,3.693,1729,200
2026-06-26T11:02:54.974339,media_rest,Media - Buscar paises por regiao,REST,media,12,2.906,1729,200
2026-06-26T11:02:54.978235,media_rest,Media - Buscar paises por regiao,REST,media,13,3.775,1729,200
2026-06-26T11:02:54.982092,media_rest,Media - Buscar paises por regiao,REST,media,14,3.723,1729,200
2026-06-26T11:02:54.986221,media_rest,Media - Buscar paises por regiao,REST,media,15,4.022,1729,200
2026-06-26T11:02:54.988915,media_rest,Media - Buscar paises por regiao,REST,media,16,2.594,1729,200
