id,nameWithOwner,url,stargazerCount,createdAt,pushedAt,primaryLanguage
MDEwOlJlcG9zaXRvcnkxMDM3ODQxNDI=,MonitorControl/MonitorControl,https://github.com/MonitorControl/MonitorControl,32595,2017-09-16T21:13:40Z,2026-02-09T09:32:16Z,{'name': 'Swift'}
R_kgDOIv2ufA,stanfordnlp/dspy,https://github.com/stanfordnlp/dspy,32586,2023-01-09T21:01:51Z,2026-03-06T18:54:07Z,{'name': 'Python'}
R_kgDOMneZ9w,block/goose,https://github.com/block/goose,32543,2024-08-23T19:03:36Z,2026-03-06T20:48:54Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkxMTk4NTM5,lutzroeder/netron,https://github.com/lutzroeder/netron,32531,2010-12-26T12:53:43Z,2026-03-06T20:47:00Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxOTIwNTg5Ng==,restic/restic,https://github.com/restic/restic,32531,2014-04-27T14:07:58Z,2026-03-01T01:43:21Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkzMDc0ODkyODQ=,remix-run/remix,https://github.com/remix-run/remix,32475,2020-10-26T19:57:28Z,2026-03-06T20:40:28Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk1NDk5NDEwMw==,floating-ui/floating-ui,https://github.com/floating-ui/floating-ui,32470,2016-03-29T17:00:47Z,2026-03-03T03:02:11Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxMTQ0NjYxNDU=,yewstack/yew,https://github.com/yewstack/yew,32456,2017-12-16T14:19:02Z,2026-03-06T18:01:39Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkxNDU2NzAyMzQ=,open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,32442,2018-08-22T07:06:06Z,2024-08-21T02:01:07Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzNTc3OTE5,beego/beego,https://github.com/beego/beego,32428,2012-02-29T02:32:08Z,2026-03-01T22:36:43Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkxNDcwNTY5MQ==,ziadoz/awesome-php,https://github.com/ziadoz/awesome-php,32406,2013-11-26T03:14:19Z,2026-02-25T11:46:30Z,
R_kgDOJIZL3g,cursor/cursor,https://github.com/cursor/cursor,32386,2023-03-12T00:19:42Z,2026-01-31T04:04:26Z,
R_kgDOL0IZ0w,glanceapp/glance,https://github.com/glanceapp/glance,32382,2024-04-27T18:55:38Z,2025-12-10T09:44:11Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkxMzU1MTYyNzA=,k3s-io/k3s,https://github.com/k3s-io/k3s,32363,2018-05-31T01:37:46Z,2026-03-06T20:38:19Z,{'name': 'Go'}
R_kgDOQ2MNCA,koala73/worldmonitor,https://github.com/koala73/worldmonitor,32349,2026-01-08T17:26:06Z,2026-03-06T19:57:12Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkyMTgxMTUzMDM=,vercel/swr,https://github.com/vercel/swr,32329,2019-10-28T18:16:01Z,2026-02-27T16:41:51Z,{'name': 'TypeScript'}
R_kgDOP3uEcg,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,32300,2025-09-27T01:51:47Z,2026-03-06T19:38:54Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkyMzQ3Mzk5NzY=,medusajs/medusa,https://github.com/medusajs/medusa,32246,2020-01-18T13:39:04Z,2026-03-06T00:02:23Z,{'name': 'TypeScript'}
R_kgDOK1hlBw,lizongying/my-tv,https://github.com/lizongying/my-tv,32246,2023-12-04T12:18:39Z,2024-06-20T06:21:11Z,{'name': 'C'}
R_kgDOKnH2Ag,datalab-to/marker,https://github.com/datalab-to/marker,32217,2023-10-30T20:14:08Z,2026-03-04T20:12:05Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkyOTI2ODA1MQ==,google/material-design-lite,https://github.com/google/material-design-lite,32216,2015-01-14T22:01:33Z,2025-03-11T00:13:36Z,{'name': 'HTML'}
MDEwOlJlcG9zaXRvcnkyODc1MTYzMg==,0xAX/linux-insides,https://github.com/0xAX/linux-insides,32214,2015-01-03T18:44:57Z,2026-03-02T09:55:13Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzMTUwNDQ5MQ==,labstack/echo,https://github.com/labstack/echo,32213,2015-03-01T17:43:01Z,2026-02-23T23:02:14Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,https://github.com/yunjey/pytorch-tutorial,32210,2017-03-10T07:41:47Z,2023-08-15T10:17:50Z,{'name': 'Python'}
R_kgDOJz3YHg,Lissy93/web-check,https://github.com/Lissy93/web-check,32204,2023-06-25T14:32:11Z,2026-01-31T21:44:58Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxMDE3ODI2NDc=,facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,32178,2017-08-29T16:26:12Z,2025-09-30T11:16:06Z,{'name': 'Python'}
R_kgDOHJsRFw,The-Run-Philosophy-Organization/run,https://github.com/The-Run-Philosophy-Organization/run,32142,2022-04-10T05:42:40Z,2024-07-31T03:44:51Z,
R_kgDOGjZjtQ,linera-io/linera-protocol,https://github.com/linera-io/linera-protocol,32136,2021-12-19T04:09:21Z,2026-03-06T20:47:55Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkyMjExMjQz,apache/kafka,https://github.com/apache/kafka,32122,2011-08-15T18:06:16Z,2026-03-06T20:39:34Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnkxODY0MjMz,frappe/erpnext,https://github.com/frappe/erpnext,32098,2011-06-08T08:20:56Z,2026-03-06T17:38:42Z,{'name': 'Python'}
R_kgDOMtqknw,PDFMathTranslate/PDFMathTranslate,https://github.com/PDFMathTranslate/PDFMathTranslate,32073,2024-09-06T06:56:03Z,2025-11-25T11:49:48Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkzMjYxNzQ3NDE=,ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,32062,2021-01-02T12:08:37Z,2025-08-01T11:54:09Z,
MDEwOlJlcG9zaXRvcnkxNjU2MzU4Nw==,cockroachdb/cockroach,https://github.com/cockroachdb/cockroach,31995,2014-02-06T00:18:47Z,2026-03-06T20:54:00Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkxMTQ5Mzg5NDM=,NginxProxyManager/nginx-proxy-manager,https://github.com/NginxProxyManager/nginx-proxy-manager,31986,2017-12-20T23:01:16Z,2026-03-06T14:15:08Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxMjIyNjc4Ng==,lovell/sharp,https://github.com/lovell/sharp,31984,2013-08-19T20:24:24Z,2026-03-04T08:35:42Z,{'name': 'JavaScript'}
R_kgDOKsEXCg,linexjlin/GPTs,https://github.com/linexjlin/GPTs,31980,2023-11-11T03:24:16Z,2024-09-27T03:31:47Z,
MDEwOlJlcG9zaXRvcnkyOTA5NDI5,nicolargo/glances,https://github.com/nicolargo/glances,31959,2011-12-04T08:49:15Z,2026-03-05T10:57:05Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMzc3MjQ0ODA=,hasura/graphql-engine,https://github.com/hasura/graphql-engine,31914,2018-06-18T07:57:36Z,2026-03-06T12:33:36Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkyMzU5MDE4MTM=,PostHog/posthog,https://github.com/PostHog/posthog,31910,2020-01-23T22:46:58Z,2026-03-06T20:52:40Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMDU2NzE5Nw==,dokku/dokku,https://github.com/dokku/dokku,31893,2013-06-08T10:26:57Z,2026-03-06T13:52:54Z,{'name': 'Shell'}
MDEwOlJlcG9zaXRvcnk2MTM0OTcyMw==,casey/just,https://github.com/casey/just,31873,2016-06-17T06:08:08Z,2026-02-16T03:02:21Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkxNTY1MzI3Ng==,Trinea/android-open-project,https://github.com/Trinea/android-open-project,31840,2014-01-05T15:20:15Z,2025-08-02T15:31:51Z,
MDEwOlJlcG9zaXRvcnkyMDU2MzEy,niklasvh/html2canvas,https://github.com/niklasvh/html2canvas,31811,2011-07-16T01:05:58Z,2024-07-18T07:26:56Z,{'name': 'TypeScript'}
R_kgDOI7oKBA,Chanzhaoyu/chatgpt-web,https://github.com/Chanzhaoyu/chatgpt-web,31806,2023-02-09T03:21:37Z,2024-08-16T15:26:57Z,{'name': 'Vue'}
MDEwOlJlcG9zaXRvcnkzOTQzMTg3MTA=,valinet/ExplorerPatcher,https://github.com/valinet/ExplorerPatcher,31773,2021-08-09T14:17:24Z,2025-11-03T22:06:24Z,{'name': 'C'}
MDEwOlJlcG9zaXRvcnkxMzg2MzQyOTg=,microsoft/MS-DOS,https://github.com/microsoft/MS-DOS,31763,2018-06-25T18:26:02Z,2024-04-25T22:32:47Z,{'name': 'Assembly'}
MDEwOlJlcG9zaXRvcnkzMTA4NTEzMA==,airbnb/lottie-web,https://github.com/airbnb/lottie-web,31735,2015-02-20T21:02:59Z,2025-09-01T09:01:31Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk0NDg0NDUx,amix/vimrc,https://github.com/amix/vimrc,31717,2012-05-29T16:19:29Z,2024-10-06T08:26:02Z,{'name': 'Vim Script'}
MDEwOlJlcG9zaXRvcnk3MTA1Njc3NQ==,kovidgoyal/kitty,https://github.com/kovidgoyal/kitty,31679,2016-10-16T14:48:28Z,2026-03-06T16:48:49Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkyNzg3NzI3MTk=,vbenjs/vue-vben-admin,https://github.com/vbenjs/vue-vben-admin,31675,2020-07-11T02:29:21Z,2026-03-06T19:27:16Z,{'name': 'Vue'}
R_kgDOJm0kOQ,continuedev/continue,https://github.com/continuedev/continue,31675,2023-05-24T03:39:39Z,2026-03-06T18:40:25Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkzMjI0Nzg0Nw==,ReactiveX/rxjs,https://github.com/ReactiveX/rxjs,31652,2015-03-15T06:17:10Z,2025-02-23T20:54:32Z,{'name': 'TypeScript'}
R_kgDOLr2o1g,ItzCrazyKns/Perplexica,https://github.com/ItzCrazyKns/Perplexica,31618,2024-04-09T10:51:32Z,2026-02-13T07:14:28Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk2OTM0Mzk1,facebook/rocksdb,https://github.com/facebook/rocksdb,31600,2012-11-30T06:16:18Z,2026-03-06T19:40:25Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnk0NzAzOTI1NQ==,codex-team/editor.js,https://github.com/codex-team/editor.js,31592,2015-11-28T20:56:35Z,2026-03-05T21:09:08Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk2MTQxMjAyMg==,ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,31579,2016-06-18T01:52:42Z,2026-03-04T16:14:32Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk5MDg2MDc=,numpy/numpy,https://github.com/numpy/numpy,31568,2010-09-13T23:02:39Z,2026-03-06T14:16:54Z,{'name': 'Python'}
R_kgDOLvJjSA,shardeum/shardeum,https://github.com/shardeum/shardeum,31565,2024-04-16T22:37:25Z,2025-09-15T10:43:50Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk1NjM1Mzc0MA==,kubernetes/minikube,https://github.com/kubernetes/minikube,31559,2016-04-15T22:38:35Z,2026-03-03T01:58:45Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkzMDUxNDQ3NDY=,tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,31500,2020-10-18T16:23:12Z,2026-03-06T20:39:40Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxNjI3MjMxMDQ=,OWASP/CheatSheetSeries,https://github.com/OWASP/CheatSheetSeries,31493,2018-12-21T14:26:43Z,2026-03-06T05:34:49Z,{'name': 'Python'}
R_kgDOK3Ng1w,conductor-oss/conductor,https://github.com/conductor-oss/conductor,31490,2023-12-08T06:06:09Z,2026-03-06T20:43:21Z,{'name': 'Java'}
R_kgDOGgbgbw,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,31457,2021-12-09T15:03:29Z,2026-03-06T20:44:19Z,{'name': 'Rust'}
R_kgDONjF_4A,TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents,31435,2024-12-28T03:31:08Z,2026-02-25T00:28:56Z,{'name': 'Python'}
R_kgDOKMNg3A,OpenBMB/ChatDev,https://github.com/OpenBMB/ChatDev,31422,2023-08-28T02:18:13Z,2026-02-27T05:51:12Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMzgzNjQ5OQ==,raysan5/raylib,https://github.com/raysan5/raylib,31406,2013-10-24T15:46:04Z,2026-03-06T16:11:52Z,{'name': 'C'}
MDEwOlJlcG9zaXRvcnk2NzgzNjc4OQ==,tokio-rs/tokio,https://github.com/tokio-rs/tokio,31383,2016-09-09T22:31:36Z,2026-03-06T20:00:44Z,{'name': 'Rust'}
R_kgDOLwTdQQ,Dokploy/dokploy,https://github.com/Dokploy/dokploy,31367,2024-04-19T07:49:30Z,2026-03-06T17:59:32Z,{'name': 'TypeScript'}
R_kgDOI789qA,MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,31361,2023-02-09T19:16:57Z,2026-03-04T17:26:53Z,{'name': 'HTML'}
MDEwOlJlcG9zaXRvcnkxMzEyNDgwMg==,influxdata/influxdb,https://github.com/influxdata/influxdb,31354,2013-09-26T14:31:10Z,2026-03-05T21:13:29Z,{'name': 'Rust'}
MDEwOlJlcG9zaXRvcnkxMDI1NzgzNDU=,coolsnowwolf/lede,https://github.com/coolsnowwolf/lede,31336,2017-09-06T07:39:03Z,2026-03-05T10:25:09Z,{'name': 'C'}
R_kgDONDewpg,patchy631/ai-engineering-hub,https://github.com/patchy631/ai-engineering-hub,31324,2024-10-21T10:43:24Z,2026-02-26T19:58:08Z,{'name': 'Jupyter Notebook'}
MDEwOlJlcG9zaXRvcnk1NTYyNjkzNQ==,microsoft/WSL,https://github.com/microsoft/WSL,31286,2016-04-06T17:32:56Z,2026-03-06T20:39:54Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkyMjQ2NjM2OTY=,alpinejs/alpine,https://github.com/alpinejs/alpine,31279,2019-11-28T13:51:55Z,2026-02-28T14:07:46Z,{'name': 'HTML'}
R_kgDOLmXsJQ,microsoft/graphrag,https://github.com/microsoft/graphrag,31272,2024-03-27T17:57:52Z,2026-03-06T20:04:18Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkyMzI5NzY2,mathiasbynens/dotfiles,https://github.com/mathiasbynens/dotfiles,31256,2011-09-05T18:07:54Z,2024-08-05T19:06:13Z,{'name': 'Shell'}
MDEwOlJlcG9zaXRvcnkzNDc1NzE4Mg==,donnemartin/interactive-coding-challenges,https://github.com/donnemartin/interactive-coding-challenges,31216,2015-04-28T21:36:39Z,2024-05-08T23:07:36Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk0MDIwNDY=,parallax/jsPDF,https://github.com/parallax/jsPDF,31167,2009-12-06T14:56:32Z,2026-03-03T12:48:54Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxNTc4NDY4NzY=,motiondivision/motion,https://github.com/motiondivision/motion,31141,2018-11-16T09:48:38Z,2026-03-06T18:35:43Z,{'name': 'TypeScript'}
R_kgDOHlge-A,SagerNet/sing-box,https://github.com/SagerNet/sing-box,31135,2022-06-30T13:27:22Z,2026-03-06T14:12:34Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnk4NDgxMTQ2Ng==,mqyqingfeng/Blog,https://github.com/mqyqingfeng/Blog,31122,2017-03-13T10:04:33Z,2026-03-03T10:03:08Z,
R_kgDOGIblEA,DevToys-app/DevToys,https://github.com/DevToys-app/DevToys,31046,2021-09-29T01:40:41Z,2026-02-25T11:53:38Z,{'name': 'C#'}
MDEwOlJlcG9zaXRvcnk3NDI2MDUwOA==,docsifyjs/docsify,https://github.com/docsifyjs/docsify,31030,2016-11-20T07:55:43Z,2026-03-05T02:30:53Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,SortableJS/Sortable,https://github.com/SortableJS/Sortable,31020,2013-12-19T10:10:13Z,2026-02-11T22:31:13Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkzNjgwNDQ4Ng==,tqdm/tqdm,https://github.com/tqdm/tqdm,31006,2015-06-03T13:13:14Z,2026-02-14T00:27:00Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk3MTI1MzA=,fabricjs/fabric.js,https://github.com/fabricjs/fabric.js,30983,2010-06-09T22:24:38Z,2026-03-06T14:45:31Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxODIzMDY5OTE=,pear-devs/pear-desktop,https://github.com/pear-devs/pear-desktop,30973,2019-04-19T18:14:40Z,2026-03-06T04:55:50Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk0NTgwNTg=,symfony/symfony,https://github.com/symfony/symfony,30967,2010-01-04T14:21:21Z,2026-03-06T17:14:32Z,{'name': 'PHP'}
MDEwOlJlcG9zaXRvcnk4MDk5MDQ2MQ==,eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,30959,2017-02-05T12:11:23Z,2023-10-15T06:05:06Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxNzM3MjczMw==,OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,30939,2014-03-03T16:53:36Z,2026-03-06T16:50:46Z,{'name': 'Markdown'}
MDEwOlJlcG9zaXRvcnkxMjI3MzQ1Njk=,iawia002/lux,https://github.com/iawia002/lux,30928,2018-02-24T11:29:03Z,2025-12-29T05:52:01Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkxMDkxNDU1NTM=,containers/podman,https://github.com/containers/podman,30923,2017-11-01T15:01:27Z,2026-03-06T15:57:05Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkxNzg2MjY3MjA=,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,30904,2019-03-31T00:45:57Z,2026-03-06T16:25:14Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk4NTU0MTIxOA==,ascoders/weekly,https://github.com/ascoders/weekly,30890,2017-03-20T06:10:04Z,2024-09-09T01:39:37Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,microsoft/calculator,https://github.com/microsoft/calculator,30865,2019-01-28T17:55:49Z,2025-12-24T03:16:48Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnk5NTE4OTEzOA==,alibaba/p3c,https://github.com/alibaba/p3c,30832,2017-06-23T06:15:51Z,2024-08-06T08:22:02Z,{'name': 'Kotlin'}
MDEwOlJlcG9zaXRvcnkxMzU4NDI2Mg==,webtorrent/webtorrent,https://github.com/webtorrent/webtorrent,30818,2013-10-15T08:16:40Z,2026-03-04T17:32:20Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxMTI5MDEw,blueimp/jQuery-File-Upload,https://github.com/blueimp/jQuery-File-Upload,30808,2010-12-01T15:35:32Z,2023-05-25T09:11:07Z,{'name': 'PHP'}
MDEwOlJlcG9zaXRvcnkyMTgyNzE0Ng==,seaweedfs/seaweedfs,https://github.com/seaweedfs/seaweedfs,30780,2014-07-14T16:41:37Z,2026-03-06T20:53:23Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkzMDY5Nzc2MzM=,AMAI-GmbH/AI-Expert-Roadmap,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,30777,2020-10-24T21:49:40Z,2025-09-12T14:59:30Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkzMjc2Mjg2ODI=,mantinedev/mantine,https://github.com/mantinedev/mantine,30749,2021-01-07T14:02:19Z,2026-03-05T17:03:41Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkzNjUwMDUzNzc=,aristocratos/btop,https://github.com/aristocratos/btop,30737,2021-05-06T18:40:21Z,2026-03-04T10:16:21Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkyMTI2MTk0ODk=,XIU2/TrackersListCollection,https://github.com/XIU2/TrackersListCollection,30727,2019-10-03T15:55:07Z,2026-03-06T00:01:36Z,
MDEwOlJlcG9zaXRvcnkxNjc2OTQxOTQ=,blakeblackshear/frigate,https://github.com/blakeblackshear/frigate,30671,2019-01-26T13:52:38Z,2026-03-06T20:45:42Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk0NjI3MzQ0NQ==,transloadit/uppy,https://github.com/transloadit/uppy,30662,2015-11-16T12:32:33Z,2026-03-05T18:45:05Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk3MjkwNzI1Mw==,ityouknow/spring-boot-examples,https://github.com/ityouknow/spring-boot-examples,30646,2016-11-05T05:32:33Z,2023-11-18T16:32:16Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnk1MTc2OTY4OQ==,refined-github/refined-github,https://github.com/refined-github/refined-github,30624,2016-02-15T16:45:02Z,2026-03-06T11:02:51Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkzMjE2NTkwNjI=,iperov/DeepFaceLive,https://github.com/iperov/DeepFaceLive,30592,2020-12-15T12:19:22Z,2024-11-08T03:07:42Z,{'name': 'Python'}
R_kgDOJoiDfg,s0md3v/roop,https://github.com/s0md3v/roop,30547,2023-05-28T14:37:54Z,2024-08-19T12:57:17Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk0MjkyMDQ3Nw==,layui/layui,https://github.com/layui/layui,30539,2015-09-22T08:12:03Z,2026-03-06T09:54:57Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkzMzM0ODMxMTY=,dgtlmoon/changedetection.io,https://github.com/dgtlmoon/changedetection.io,30457,2021-01-27T16:03:30Z,2026-03-06T08:31:19Z,{'name': 'Python'}
R_kgDOPSVUiA,wshobson/agents,https://github.com/wshobson/agents,30415,2025-07-24T23:28:14Z,2026-02-21T12:47:56Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxNDQ1OTA5Mzk=,VSCodium/vscodium,https://github.com/VSCodium/vscodium,30378,2018-08-13T14:26:58Z,2026-03-06T11:59:01Z,{'name': 'Shell'}
MDEwOlJlcG9zaXRvcnkyMzczNjQ0OQ==,VincentGarreau/particles.js,https://github.com/VincentGarreau/particles.js,30352,2014-09-06T14:29:47Z,2024-03-28T03:21:07Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnk3OTAzNTk=,sequelize/sequelize,https://github.com/sequelize/sequelize,30350,2010-07-22T07:11:11Z,2026-03-05T22:55:00Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnkxODcyMzgzNg==,chinabugotech/hutool,https://github.com/chinabugotech/hutool,30339,2014-04-13T07:23:51Z,2026-03-05T01:06:44Z,{'name': 'Java'}
MDEwOlJlcG9zaXRvcnk1ODg0MjcwNw==,trailofbits/algo,https://github.com/trailofbits/algo,30325,2016-05-15T03:42:48Z,2026-03-04T14:02:05Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxMjUwOTg4ODA=,ValveSoftware/Proton,https://github.com/ValveSoftware/Proton,30325,2018-03-13T18:45:27Z,2026-03-06T13:53:49Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkxNzI1MjE5MjY=,pmndrs/react-three-fiber,https://github.com/pmndrs/react-three-fiber,30321,2019-02-25T14:31:51Z,2026-03-04T15:10:17Z,{'name': 'TypeScript'}
MDEwOlJlcG9zaXRvcnk0Mjk1NjQ2Nw==,herrbischoff/awesome-macos-command-line,https://github.com/herrbischoff/awesome-macos-command-line,30318,2015-09-22T19:37:55Z,2026-03-04T11:01:49Z,
MDEwOlJlcG9zaXRvcnk2MTcxNTQzMQ==,Binaryify/NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,30291,2016-06-22T11:58:03Z,2024-02-28T02:47:42Z,
MDEwOlJlcG9zaXRvcnk0NTI0MTgx,facebook/folly,https://github.com/facebook/folly,30275,2012-06-01T20:49:04Z,2026-03-06T19:35:43Z,{'name': 'C++'}
R_kgDOJIDl7g,tatsu-lab/stanford_alpaca,https://github.com/tatsu-lab/stanford_alpaca,30267,2023-03-10T23:33:09Z,2024-07-17T09:43:05Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnk0NTQ1NjgwNA==,jobbole/awesome-python-cn,https://github.com/jobbole/awesome-python-cn,30257,2015-11-03T09:50:50Z,2022-08-29T11:28:59Z,{'name': 'Makefile'}
MDEwOlJlcG9zaXRvcnk1NjcxNzQ5Mw==,joshbuchea/HEAD,https://github.com/joshbuchea/HEAD,30238,2016-04-20T20:05:37Z,2026-02-13T18:10:42Z,
MDEwOlJlcG9zaXRvcnkyNDU4NjMwOA==,cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,30220,2014-09-29T08:39:34Z,2026-02-04T09:33:56Z,{'name': 'C'}
R_kgDOGRJJAQ,waydabber/BetterDisplay,https://github.com/waydabber/BetterDisplay,30204,2021-10-24T08:32:56Z,2026-03-06T17:48:15Z,
MDEwOlJlcG9zaXRvcnkxNDk2NDQ3NQ==,AvaloniaUI/Avalonia,https://github.com/AvaloniaUI/Avalonia,30197,2013-12-05T20:13:21Z,2026-03-06T13:08:18Z,{'name': 'C#'}
MDEwOlJlcG9zaXRvcnkzMDcyMTMxNzM=,openai/openai-python,https://github.com/openai/openai-python,30167,2020-10-25T23:23:54Z,2026-03-05T23:16:58Z,{'name': 'Python'}
R_kgDOJaAslA,songquanpeng/one-api,https://github.com/songquanpeng/one-api,30164,2023-04-22T12:39:24Z,2026-01-09T03:26:43Z,{'name': 'JavaScript'}
MDEwOlJlcG9zaXRvcnkxODM2OTM3Mw==,spf13/viper,https://github.com/spf13/viper,30162,2014-04-02T14:33:33Z,2026-01-12T21:42:47Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkyNTQxMjg0,cheeriojs/cheerio,https://github.com/cheeriojs/cheerio,30147,2011-10-09T04:23:20Z,2026-03-06T03:14:50Z,{'name': 'TypeScript'}
R_kgDOGg_XLQ,dragonflydb/dragonfly,https://github.com/dragonflydb/dragonfly,30115,2021-12-11T10:00:42Z,2026-03-06T20:31:35Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnkxOTM3NDgxMg==,telegramdesktop/tdesktop,https://github.com/telegramdesktop/tdesktop,30095,2014-05-02T12:36:31Z,2026-03-06T19:16:40Z,{'name': 'C++'}
MDEwOlJlcG9zaXRvcnk1NDQwMDY4Nw==,grafana/k6,https://github.com/grafana/k6,30056,2016-03-21T15:30:24Z,2026-03-06T19:08:16Z,{'name': 'Go'}
MDEwOlJlcG9zaXRvcnkyMTQ4NDc4MQ==,jumpserver/jumpserver,https://github.com/jumpserver/jumpserver,30046,2014-07-04T03:54:59Z,2026-03-06T10:46:36Z,{'name': 'Python'}
MDEwOlJlcG9zaXRvcnkxNDM4MjIwNjk=,sunface/rust-course,https://github.com/sunface/rust-course,30031,2018-08-07T05:01:21Z,2026-01-29T07:32:22Z,{'name': 'Rust'}
